source_file,run_name,id,category,prompt_length_words,generation_length_words,length_bucket,feature_clipping_enabled,feature_clip_layer,feature_clip_tokens_collected,perplexity,energy,entropy,lexical_similarity,eigenIndicator,eigenIndicatorOutput
halogen_outputs\experiment_2_opt_prompt_length\short_0_100_words\0.pkl,short_0_100_words,halogen_496,biographies,7,31,short_0_100,False,,0,0.9678800466541956,-12.959829973137897,0.4506921990164619,0.13453464530122086,-2.190878045282629,
halogen_outputs\experiment_2_opt_prompt_length\short_0_100_words\0.pkl,short_0_100_words,halogen_9643,falsepresupposition,36,25,short_0_100,False,,0,0.22434320656910337,-17.1746926009655,0.12269365132978631,0.2883524389355374,-1.9324827055771674,
halogen_outputs\experiment_2_opt_prompt_length\short_0_100_words\0.pkl,short_0_100_words,halogen_3105,references,38,47,short_0_100,False,,0,0.76278216430428,-13.747206822037697,0.23338226443910837,0.24435133964633063,-1.853455759789608,
halogen_outputs\experiment_2_opt_prompt_length\short_0_100_words\0.pkl,short_0_100_words,halogen_8648,simplification,34,47,short_0_100,False,,0,0.18514440627337136,-16.911271780729294,0.11653554235417334,0.3353050274152354,-2.023999702353156,
halogen_outputs\experiment_2_opt_prompt_length\short_0_100_words\0.pkl,short_0_100_words,halogen_5561,rationalization_binary,17,38,short_0_100,False,,0,0.5530258665626246,-17.982484847307205,0.42465155386258396,0.5339118086365686,-2.1356032163322025,
halogen_outputs\experiment_2_opt_prompt_length\short_0_100_words\0.pkl,short_0_100_words,halogen_5546,rationalization_binary,17,38,short_0_100,False,,0,0.6072336596755099,-18.1625834107399,0.4357791668236472,0.5576785831210347,-2.2571911683906127,
halogen_outputs\experiment_2_opt_prompt_length\short_0_100_words\0.pkl,short_0_100_words,halogen_5871,rationalization_binary,36,51,short_0_100,False,,0,0.6820330587064829,-13.600057780742645,0.2188169185662634,0.4267585086867376,-2.11884569870396,
halogen_outputs\experiment_2_opt_prompt_length\short_0_100_words\0.pkl,short_0_100_words,halogen_5759,rationalization_binary,34,50,short_0_100,False,,0,0.7177893064971163,-13.790651366824196,0.36456082458778144,0.2209322168141168,-2.224426894804946,
halogen_outputs\experiment_2_opt_prompt_length\short_0_100_words\0.pkl,short_0_100_words,halogen_3600,references,48,0,short_0_100,False,,0,0.17016938205461338,-12.310824885964394,0.19234995402415914,0.3568273701607035,-2.432517683334164,
halogen_outputs\experiment_2_opt_prompt_length\short_0_100_words\0.pkl,short_0_100_words,halogen_10322,rationalization_numerical,22,50,short_0_100,False,,0,0.40701991674466176,-14.61232240498066,0.27908689256037056,0.106672377548485,-2.0190229255921848,
